Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
England,,2021-09-27,72.32,
England,,2021-09-28,72.37,
England,,2021-09-29,72.41,
England,,2021-09-30,72.47,
England,,2021-10-01,72.52,
England,,2021-10-02,72.56,
England,,2021-10-03,72.57,
England,,2021-10-04,72.63,
England,,2021-10-05,72.69,
England,,2021-10-06,72.73,
England,,2021-10-07,72.78,
England,,2021-10-08,72.82,
England,,2021-10-09,72.86,
England,,2021-10-10,72.87,
England,,2021-10-11,72.91,
England,,2021-10-12,72.97,
England,,2021-10-13,73.03,
England,,2021-10-14,73.09,
England,,2021-10-15,73.16,
England,,2021-10-16,73.19,
England,,2021-10-17,73.21,
England,,2021-10-18,73.27,
England,,2021-10-19,73.34,
England,,2021-10-20,73.42,
England,,2021-10-21,73.5,
England,,2021-10-22,73.57,
England,,2021-10-23,73.63,
England,,2021-10-24,73.66,
England,,2021-10-25,73.72,
England,,2021-10-26,73.78,
England,,2021-10-27,73.85,
England,,2021-10-28,73.92,
England,,2021-10-29,73.99,
England,,2021-10-30,74.04,
England,,2021-10-31,74.08,
England,,2021-11-01,74.14,
England,,2021-11-02,74.22,
England,,2021-11-03,74.3,
England,,2021-11-04,74.37,
England,,2021-11-05,74.44,
England,,2021-11-06,74.5,
England,,2021-11-07,74.54,
England,,2021-11-08,74.59,
England,,2021-11-09,74.66,
England,,2021-11-10,74.86,
England,,2021-11-11,74.92,
England,,2021-11-12,74.98,
England,,2021-11-13,75.03,
England,,2021-11-14,75.06,
England,,2021-11-15,75.11,
England,,2021-11-16,75.16,
England,,2021-11-17,75.21,
England,,2021-11-18,75.25,
England,,2021-11-19,75.3,
England,,2021-11-20,75.34,
England,,2021-11-21,75.36,
England,,2021-11-22,75.4,
England,,2021-11-23,75.44,
England,,2021-11-24,75.48,
England,,2021-11-25,75.52,
England,,2021-11-26,75.55,
England,,2021-11-27,75.59,
England,,2021-11-28,75.61,
England,,2021-11-29,75.65,
England,,2021-11-30,75.7,
England,,2021-12-01,75.74,
England,,2021-12-02,75.78,
England,,2021-12-03,75.81,
England,,2021-12-04,75.86,
England,,2021-12-05,75.89,
England,,2021-12-06,75.92,
England,,2021-12-07,75.95,
England,,2021-12-08,75.98,
England,,2021-12-09,76.02,
England,,2021-12-10,76.05,
England,,2021-12-11,76.1,
England,,2021-12-12,76.13,
England,,2021-12-13,76.16,
England,,2021-12-14,76.22,
England,,2021-12-15,76.26,
England,,2021-12-16,76.31,
England,,2021-12-17,76.37,
England,,2021-12-18,76.43,
England,,2021-12-19,76.48,
England,,2021-12-20,76.55,
England,,2021-12-21,76.61,
England,,2021-12-22,76.67,
England,,2021-12-23,76.73,
England,,2021-12-24,76.74,
England,,2021-12-25,76.75,
England,,2021-12-26,76.75,
England,,2021-12-27,76.78,
England,,2021-12-28,76.82,
England,,2021-12-29,76.87,
England,,2021-12-30,76.92,
England,,2021-12-31,76.95,
England,,2022-01-01,76.95,
England,,2022-01-02,76.97,
England,,2022-01-03,77,
England,,2022-01-04,77.04,
England,,2022-01-05,77.08,
England,,2022-01-06,77.12,
England,,2022-01-07,77.15,
England,,2022-01-08,77.2,
England,,2022-01-09,77.24,
England,,2022-01-10,77.27,
England,,2022-01-11,77.3,
England,,2022-01-12,77.33,
England,,2022-01-13,77.36,
England,,2022-01-14,77.39,
England,,2022-01-15,77.44,
England,,2022-01-16,77.46,
England,,2022-01-17,77.49,
England,,2022-01-18,77.52,
England,,2022-01-19,77.54,
England,,2022-01-20,77.57,
England,,2022-01-21,77.6,
England,,2022-01-22,77.63,
England,,2022-01-23,77.65,
England,,2022-01-24,77.68,
England,,2022-01-25,77.7,
England,,2022-01-26,77.72,
England,,2022-01-27,77.75,
England,,2022-01-28,77.77,
England,,2022-01-29,77.8,
England,,2022-01-30,77.82,
England,,2022-01-31,77.84,
England,,2022-02-01,77.86,
England,,2022-02-02,77.88,
England,,2022-02-03,77.9,
England,,2022-02-04,77.92,
England,,2022-02-05,77.94,
England,,2022-02-06,77.96,
England,,2022-02-07,77.97,
England,,2022-02-08,77.99,
England,,2022-02-09,78.01,
England,,2022-02-10,78.02,
England,,2022-02-11,78.04,
England,,2022-02-12,78.07,
England,,2022-02-13,78.08,
England,,2022-02-14,78.09,
England,,2022-02-15,78.1,
England,,2022-02-16,78.12,
England,,2022-02-17,78.13,
England,,2022-02-18,78.14,
England,,2022-02-19,78.16,
England,,2022-02-20,78.17,
England,,2022-02-21,78.18,
England,,2022-02-22,78.19,
England,,2022-02-23,78.21,
England,,2022-02-24,78.22,
England,,2022-02-25,78.23,
England,,2022-02-26,78.25,
England,,2022-02-27,78.25,
England,,2022-02-28,78.26,
England,,2022-03-01,78.27,
England,,2022-03-02,78.28,
England,,2022-03-03,78.29,
England,,2022-03-04,78.3,
England,,2022-03-05,78.32,
England,,2022-03-06,78.32,
England,,2022-03-07,78.33,
England,,2022-03-08,78.34,
England,,2022-03-09,78.35,
England,,2022-03-10,78.35,
England,,2022-03-11,78.36,
England,,2022-03-12,78.37,
England,,2022-03-13,78.38,
England,,2022-03-14,78.38,
England,,2022-03-15,78.39,
England,,2022-03-16,78.4,
England,,2022-03-17,78.4,
England,,2022-03-18,78.41,
England,,2022-03-19,78.42,
England,,2022-03-20,78.43,
England,,2022-03-21,78.43,
England,,2022-03-22,78.44,
England,,2022-03-23,78.44,
England,,2022-03-24,78.45,
England,,2022-03-25,78.46,
England,,2022-03-26,78.47,
England,,2022-03-27,78.47,
England,,2022-03-28,78.48,
England,,2022-03-29,78.48,
England,,2022-03-30,78.49,
England,,2022-03-31,78.49,
England,,2022-04-01,78.5,
England,,2022-04-02,78.51,
England,,2022-04-03,78.52,
England,,2022-04-04,78.53,
England,,2022-04-05,78.55,
England,,2022-04-06,78.56,
England,,2022-04-07,78.58,
England,,2022-04-08,78.6,
England,,2022-04-09,78.63,
England,,2022-04-10,78.65,
England,,2022-04-11,78.68,
England,,2022-04-12,78.7,
England,,2022-04-13,78.74,
England,,2022-04-14,78.77,
England,,2022-04-15,78.79,
England,,2022-04-16,78.82,
England,,2022-04-17,78.83,
England,,2022-04-18,78.84,
England,,2022-04-19,78.86,
England,,2022-04-20,78.88,
England,,2022-04-21,78.91,
England,,2022-04-22,78.94,
England,,2022-04-23,78.99,
England,,2022-04-24,79.01,
England,,2022-04-25,79.02,
England,,2022-04-26,79.04,
England,,2022-04-27,79.05,
England,,2022-04-28,79.07,
England,,2022-04-29,79.09,
England,,2022-04-30,79.13,
England,,2022-05-01,79.15,
England,,2022-05-02,79.16,
England,,2022-05-03,79.17,
England,,2022-05-04,79.18,
England,,2022-05-05,79.2,
England,,2022-05-06,79.21,
England,,2022-05-07,79.25,
England,,2022-05-08,79.26,
England,,2022-05-09,79.27,
England,,2022-05-10,79.28,
England,,2022-05-11,79.3,
England,,2022-05-12,79.31,
England,,2022-05-13,79.32,
England,,2022-05-14,79.35,
England,,2022-05-15,79.37,
England,,2022-05-16,79.37,
England,,2022-05-17,79.38,
England,,2022-05-18,79.39,
England,,2022-05-19,79.41,
England,,2022-05-20,79.42,
England,,2022-05-21,79.44,
England,,2022-05-22,79.45,
England,,2022-05-23,79.45,
England,,2022-05-24,79.46,
England,,2022-05-25,79.47,
England,,2022-05-26,79.48,
England,,2022-05-27,79.48,
England,,2022-05-28,79.5,
England,,2022-05-29,79.51,
England,,2022-05-30,79.52,
England,,2022-05-31,79.53,
England,,2022-06-01,79.55,
England,,2022-06-02,79.55,
England,,2022-06-03,79.55,
England,,2022-06-04,79.56,
England,,2022-06-05,79.56,
England,,2022-06-06,79.57,
England,,2022-06-07,79.57,
England,,2022-06-08,79.58,
England,,2022-06-09,79.58,
England,,2022-06-10,79.59,
England,,2022-06-11,79.6,
England,,2022-06-12,79.61,
England,,2022-06-13,79.61,
England,,2022-06-14,79.62,
England,,2022-06-15,79.62,
England,,2022-06-16,79.63,
England,,2022-06-17,79.63,
England,,2022-06-18,79.65,
England,,2022-06-19,79.65,
England,,2022-06-20,79.65,
England,,2022-06-21,79.66,
England,,2022-06-22,79.66,
England,,2022-06-23,79.67,
England,,2022-06-24,79.67,
England,,2022-06-25,79.69,
England,,2022-06-26,79.69,
England,,2022-06-27,79.7,
England,,2022-06-28,79.7,
England,,2022-06-29,79.71,
England,,2022-06-30,79.71,
England,,2022-07-01,79.72,
England,,2022-07-02,79.73,
England,,2022-07-03,79.74,
England,,2022-07-04,79.74,
England,,2022-07-05,79.75,
England,,2022-07-06,79.75,
England,,2022-07-07,79.75,
England,,2022-07-08,79.76,
England,,2022-07-09,79.77,
England,,2022-07-10,79.77,
England,,2022-07-11,79.78,
England,,2022-07-12,79.78,
England,,2022-07-13,79.79,
England,,2022-07-14,79.79,
England,,2022-07-15,79.8,
England,,2022-07-16,79.81,
England,,2022-07-17,79.81,
England,,2022-07-18,79.81,
England,,2022-07-19,79.81,
England,,2022-07-20,79.82,
England,,2022-07-21,79.82,
England,,2022-07-22,79.83,
England,,2022-07-23,79.84,
England,,2022-07-24,79.84,
England,,2022-07-25,79.85,
England,,2022-07-26,79.85,
England,,2022-07-27,79.85,
England,,2022-07-28,79.86,
England,,2022-07-29,79.87,
England,,2022-07-30,79.87,
England,,2022-07-31,79.88,
England,,2022-08-01,79.88,
England,,2022-08-02,79.88,
England,,2022-08-03,79.89,
England,,2022-08-04,79.89,
England,,2022-08-05,79.89,
England,,2022-08-06,79.9,
England,,2022-08-07,79.9,
England,,2022-08-08,79.91,
England,,2022-08-09,79.91,
England,,2022-08-10,79.91,
England,,2022-08-11,79.92,
England,,2022-08-12,79.92,
England,,2022-08-13,79.92,
England,,2022-08-14,79.93,
England,,2022-08-15,79.94,
England,,2022-08-16,79.94,
England,,2022-08-17,79.94,
England,,2022-08-18,79.95,
England,,2022-08-19,79.95,
England,,2022-08-20,79.96,
England,,2022-08-21,79.96,
England,,2022-08-22,79.96,
England,,2022-08-23,79.96,
England,,2022-08-24,79.97,
England,,2022-08-25,79.97,
England,,2022-08-26,79.98,
England,,2022-08-27,79.98,
England,,2022-08-28,79.98,
England,,2022-08-29,79.98,
England,,2022-08-30,79.99,
England,,2022-08-31,79.99,
England,,2022-09-01,80,
England,,2022-09-02,80,
England,,2022-09-03,80,
England,,2022-09-04,80,
England,,2022-09-05,80,
England,,2022-09-06,80,
England,,2022-09-07,80.01,
England,,2022-09-08,80.01,
England,,2022-09-09,80.01,
England,,2022-09-10,80.01,
England,,2022-09-11,80.01,
England,,2022-09-12,80.02,
England,,2022-09-13,80.02,
England,,2022-09-14,80.02,
England,,2022-09-15,80.02,
England,,2022-09-16,80.02,
England,,2022-09-17,80.02,
England,,2022-09-18,80.03,
England,,2022-09-19,80.03,
England,,2022-09-20,80.03,
England,,2022-09-21,80.03,
England,,2022-09-22,80.04,
England,,2022-09-23,80.04,
England,,2022-09-24,80.04,
England,,2022-09-25,80.04,
England,,2022-09-26,80.05,
England,,2022-09-27,80.05,
England,,2022-09-28,80.05,
England,,2022-09-29,80.05,
England,,2022-09-30,80.06,
England,,2022-10-01,80.06,
England,,2022-10-02,80.06,
England,,2022-10-03,80.07,
England,,2022-10-04,80.07,
England,,2022-10-05,80.07,
England,,2022-10-06,80.07,
England,,2022-10-07,80.08,
England,,2022-10-08,80.08,
England,,2022-10-09,80.09,
England,,2022-10-10,80.09,
England,,2022-10-11,80.09,
England,,2022-10-12,80.09,
England,,2022-10-13,80.1,
England,,2022-10-14,80.1,
England,,2022-10-15,80.1,
England,,2022-10-16,80.11,
England,,2022-10-17,80.11,
England,,2022-10-18,80.11,
England,,2022-10-19,80.11,
England,,2022-10-20,80.12,
England,,2022-10-21,80.12,
England,,2022-10-22,80.13,
England,,2022-10-23,80.13,
England,,2022-10-24,80.13,
England,,2022-10-25,80.13,
England,,2022-10-26,80.14,
England,,2022-10-27,80.14,
England,,2022-10-28,80.15,
England,,2022-10-29,80.15,
England,,2022-10-30,80.15,
England,,2022-10-31,80.15,
England,,2022-11-01,80.16,
England,,2022-11-02,80.16,
England,,2022-11-03,80.16,
England,,2022-11-04,80.16,
England,,2022-11-05,80.17,
England,,2022-11-06,80.17,
England,,2022-11-07,80.17,
England,,2022-11-08,80.17,
England,,2022-11-09,80.17,
England,,2022-11-10,80.18,
England,,2022-11-11,80.18,
England,,2022-11-12,80.18,
England,,2022-11-13,80.18,
England,,2022-11-14,80.19,
England,,2022-11-15,80.19,
England,,2022-11-16,80.19,
England,,2022-11-17,80.19,
England,,2022-11-18,80.19,
England,,2022-11-19,80.2,
England,,2022-11-20,80.2,
England,,2022-11-21,80.2,
England,,2022-11-22,80.2,
England,,2022-11-23,80.2,
England,,2022-11-24,80.21,
England,,2022-11-25,80.21,
England,,2022-11-26,80.21,
England,,2022-11-27,80.21,
England,,2022-11-28,80.21,
England,,2022-11-29,80.21,
England,,2022-11-30,80.22,
England,,2022-12-01,80.22,
England,,2022-12-02,80.22,
England,,2022-12-03,80.22,
England,,2022-12-04,80.22,
England,,2022-12-05,80.22,
England,,2022-12-06,80.22,
England,,2022-12-07,80.23,
England,,2022-12-08,80.23,
England,,2022-12-09,80.23,
England,,2022-12-10,80.23,
England,,2022-12-11,80.23,
England,,2022-12-12,80.23,
England,,2022-12-13,80.23,
England,,2022-12-14,80.23,
England,,2022-12-15,80.23,
England,,2022-12-16,80.24,
England,,2022-12-17,80.24,
England,,2022-12-18,80.24,
England,,2022-12-19,80.24,
England,,2022-12-20,80.24,
England,,2022-12-21,80.24,
England,,2022-12-22,80.24,
England,,2022-12-23,80.25,
England,,2022-12-24,80.25,
England,,2022-12-25,80.25,
England,,2022-12-26,80.25,
England,,2022-12-27,80.25,
England,,2022-12-28,80.25,
England,,2022-12-29,80.25,
England,,2022-12-30,80.25,
England,,2023-01-02,80.25,
England,,2023-01-03,80.25,
England,,2023-01-04,80.25,
England,,2023-01-05,80.25,
England,,2023-01-06,80.25,
England,,2023-01-07,80.26,
England,,2023-01-08,80.26,
England,,2023-01-09,80.26,
England,,2023-01-10,80.26,
England,,2023-01-11,80.26,
England,,2023-01-12,80.26,
England,,2023-01-13,80.26,
England,,2023-01-14,80.27,
England,,2023-01-15,80.27,
England,,2023-01-16,80.27,
England,,2023-01-17,80.27,
England,,2023-01-18,80.27,
England,,2023-01-19,80.27,
England,,2023-01-20,80.27,
England,,2023-01-21,80.27,
England,,2023-01-22,80.27,
England,,2023-01-23,80.27,
England,,2023-01-24,80.27,
England,,2023-01-25,80.28,
England,,2023-01-26,80.28,
England,,2023-01-27,80.28,
England,,2023-01-28,80.28,
England,,2023-01-29,80.28,
England,,2023-01-30,80.28,
England,,2023-01-31,80.28,
England,,2023-02-01,80.28,
England,,2023-02-02,80.28,
England,,2023-02-03,80.28,
England,,2023-02-04,80.29,
England,,2023-02-05,80.29,
England,,2023-02-06,80.29,
England,,2023-02-07,80.29,
England,,2023-02-08,80.29,
England,,2023-02-09,80.29,
England,,2023-02-10,80.29,
England,,2023-02-11,80.29,
England,,2023-02-12,80.29,
England,,2023-02-13,80.29,
England,,2023-02-14,80.3,
England,,2023-02-15,80.3,
England,,2023-02-16,80.3,
England,,2023-02-17,80.3,
England,,2023-02-18,80.3,
England,,2023-02-19,80.3,
England,,2023-02-20,80.3,
England,,2023-02-21,80.3,
England,,2023-02-22,80.3,
England,,2023-02-23,80.3,
England,,2023-02-24,80.3,
England,,2023-02-25,80.3,
England,,2023-02-26,80.3,
England,,2023-02-27,80.3,
England,,2023-02-28,80.3,
England,,2023-03-01,80.3,
England,,2023-03-02,80.3,
England,,2023-03-03,80.3,
England,,2023-03-04,80.3,
England,,2023-03-05,80.3,
England,,2023-03-06,80.31,
England,,2023-03-07,80.31,
England,,2023-03-08,80.31,
England,,2023-03-09,80.31,
England,,2023-03-10,80.31,
England,,2023-03-11,80.31,
England,,2023-03-12,80.31,
England,,2023-03-13,80.31,
England,,2023-03-14,80.31,
England,,2023-03-15,80.31,
England,,2023-03-16,80.31,
England,,2023-03-17,80.31,
England,,2023-03-18,80.31,
England,,2023-03-19,80.31,
England,,2023-03-20,80.31,
England,,2023-03-21,80.31,
England,,2023-03-22,80.31,
England,,2023-03-23,80.31,
England,,2023-03-24,80.31,
England,,2023-03-25,80.31,
England,,2023-03-26,80.31,
England,,2023-03-27,80.31,
England,,2023-03-28,80.31,
England,,2023-03-29,80.31,
England,,2023-03-30,80.31,
England,,2023-03-31,80.31,
England,,2023-04-01,80.31,
England,,2023-04-02,80.31,
England,,2023-04-03,80.31,
England,,2023-04-10,80.31,
England,,2023-04-17,80.31,
England,,2023-04-24,80.31,
England,,2023-05-01,80.31,
England,,2023-05-08,80.31,
England,,2023-05-15,80.31,
England,,2023-05-22,80.31,
England,,2023-05-29,80.31,
England,,2023-05-31,80.31,
England,,2023-06-05,80.31,
England,,2023-06-12,80.31,
Equatorial Guinea,GNQ,2021-03-16,0.34,
Equatorial Guinea,GNQ,2021-03-29,0.58,
Equatorial Guinea,GNQ,2021-04-01,0.66,
Equatorial Guinea,GNQ,2021-04-16,1.65,
Equatorial Guinea,GNQ,2021-04-20,2.27,
Equatorial Guinea,GNQ,2021-04-22,2.83,
Equatorial Guinea,GNQ,2021-04-28,3.86,
Equatorial Guinea,GNQ,2021-05-18,7.8,
Equatorial Guinea,GNQ,2021-05-22,8.13,
Equatorial Guinea,GNQ,2021-05-25,8.51,
Equatorial Guinea,GNQ,2021-05-28,8.84,
Equatorial Guinea,GNQ,2021-05-31,8.84,
Equatorial Guinea,GNQ,2021-06-03,8.87,
Equatorial Guinea,GNQ,2021-06-10,8.87,
Equatorial Guinea,GNQ,2021-06-12,8.87,
Equatorial Guinea,GNQ,2021-06-15,8.87,
Equatorial Guinea,GNQ,2021-06-17,8.87,
Equatorial Guinea,GNQ,2021-06-23,8.91,
Equatorial Guinea,GNQ,2021-06-25,8.91,
Equatorial Guinea,GNQ,2021-06-28,8.98,
Equatorial Guinea,GNQ,2021-06-30,8.99,
Equatorial Guinea,GNQ,2021-07-05,9.26,
Equatorial Guinea,GNQ,2021-07-07,9.58,
Equatorial Guinea,GNQ,2021-07-10,9.66,
Equatorial Guinea,GNQ,2021-07-13,9.67,
Equatorial Guinea,GNQ,2021-07-17,10.18,
Equatorial Guinea,GNQ,2021-07-21,10.39,
Equatorial Guinea,GNQ,2021-07-24,10.68,
Equatorial Guinea,GNQ,2021-07-29,10.7,
Equatorial Guinea,GNQ,2021-08-02,10.77,
Equatorial Guinea,GNQ,2021-08-04,10.82,
Equatorial Guinea,GNQ,2021-08-07,10.88,
Equatorial Guinea,GNQ,2021-08-12,11.13,
Equatorial Guinea,GNQ,2021-08-16,11.21,
Equatorial Guinea,GNQ,2021-08-18,11.32,
Equatorial Guinea,GNQ,2021-08-21,11.37,
Equatorial Guinea,GNQ,2021-08-24,11.51,
Equatorial Guinea,GNQ,2021-08-27,11.8,
Equatorial Guinea,GNQ,2021-09-02,12.14,
Equatorial Guinea,GNQ,2021-09-04,12.19,
Equatorial Guinea,GNQ,2021-09-08,12.29,
Equatorial Guinea,GNQ,2021-09-10,12.4,
Equatorial Guinea,GNQ,2021-09-13,12.56,
Equatorial Guinea,GNQ,2021-09-20,13.09,
Equatorial Guinea,GNQ,2021-09-30,13.43,
Equatorial Guinea,GNQ,2021-10-06,13.86,
Equatorial Guinea,GNQ,2021-10-09,13.99,
Equatorial Guinea,GNQ,2021-10-12,14.09,
Equatorial Guinea,GNQ,2021-10-16,14.19,
Equatorial Guinea,GNQ,2021-10-19,14.26,
Equatorial Guinea,GNQ,2021-10-21,14.29,
Equatorial Guinea,GNQ,2021-10-27,14.35,
Equatorial Guinea,GNQ,2021-10-29,14.41,
Equatorial Guinea,GNQ,2021-10-30,14.42,
Equatorial Guinea,GNQ,2021-11-03,14.46,
Equatorial Guinea,GNQ,2021-11-06,14.56,
Equatorial Guinea,GNQ,2021-11-10,14.6,
Equatorial Guinea,GNQ,2021-11-15,14.67,
Equatorial Guinea,GNQ,2021-11-17,14.68,
Equatorial Guinea,GNQ,2021-11-19,14.71,
Equatorial Guinea,GNQ,2021-11-22,14.72,
Equatorial Guinea,GNQ,2021-11-25,14.76,
Equatorial Guinea,GNQ,2021-11-29,14.78,
Equatorial Guinea,GNQ,2021-12-01,14.8,
Equatorial Guinea,GNQ,2021-12-14,14.87,
Equatorial Guinea,GNQ,2021-12-16,14.88,
Equatorial Guinea,GNQ,2021-12-22,14.88,
Equatorial Guinea,GNQ,2022-01-08,14.92,
Equatorial Guinea,GNQ,2022-01-18,15.01,
Equatorial Guinea,GNQ,2022-02-26,15.38,
Equatorial Guinea,GNQ,2022-03-05,15.5,
Equatorial Guinea,GNQ,2022-03-26,15.68,
Equatorial Guinea,GNQ,2022-04-16,15.79,
Equatorial Guinea,GNQ,2022-05-02,15.85,
Equatorial Guinea,GNQ,2022-05-29,15.85,
Equatorial Guinea,GNQ,2022-06-05,15.85,
Equatorial Guinea,GNQ,2022-06-19,15.98,
Equatorial Guinea,GNQ,2022-06-26,15.98,
Equatorial Guinea,GNQ,2022-07-24,16.13,
Estonia,EST,2020-12-27,0.01,
Estonia,EST,2020-12-28,0.04,
Estonia,EST,2020-12-29,0.07,
Estonia,EST,2020-12-30,0.14,
Estonia,EST,2020-12-31,0.19,
Estonia,EST,2021-01-02,0.19,
Estonia,EST,2021-01-03,0.19,
Estonia,EST,2021-01-04,0.24,
Estonia,EST,2021-01-05,0.38,
Estonia,EST,2021-01-06,0.5,
Estonia,EST,2021-01-07,0.6,
Estonia,EST,2021-01-08,0.76,
Estonia,EST,2021-01-09,0.81,
Estonia,EST,2021-01-10,0.82,
Estonia,EST,2021-01-11,0.89,
Estonia,EST,2021-01-12,1.01,
Estonia,EST,2021-01-13,1.11,
Estonia,EST,2021-01-14,1.25,
Estonia,EST,2021-01-15,1.34,
Estonia,EST,2021-01-16,1.36,
Estonia,EST,2021-01-17,1.36,
Estonia,EST,2021-01-18,1.41,
Estonia,EST,2021-01-19,1.47,
Estonia,EST,2021-01-20,1.53,
Estonia,EST,2021-01-21,1.65,
Estonia,EST,2021-01-22,1.74,
Estonia,EST,2021-01-23,1.76,
Estonia,EST,2021-01-24,1.77,
Estonia,EST,2021-01-25,1.8,
Estonia,EST,2021-01-26,1.85,
Estonia,EST,2021-01-27,1.9,
Estonia,EST,2021-01-28,1.98,
Estonia,EST,2021-01-29,2.08,
Estonia,EST,2021-01-30,2.1,
Estonia,EST,2021-01-31,2.12,
Estonia,EST,2021-02-01,2.17,
Estonia,EST,2021-02-02,2.27,
Estonia,EST,2021-02-03,2.39,
Estonia,EST,2021-02-04,2.54,
Estonia,EST,2021-02-05,2.66,
Estonia,EST,2021-02-06,2.69,
Estonia,EST,2021-02-07,2.69,
Estonia,EST,2021-02-08,2.77,
Estonia,EST,2021-02-09,2.94,
Estonia,EST,2021-02-10,3.14,
Estonia,EST,2021-02-11,3.34,
Estonia,EST,2021-02-12,3.46,
Estonia,EST,2021-02-13,3.47,
Estonia,EST,2021-02-14,3.47,
Estonia,EST,2021-02-15,3.52,
Estonia,EST,2021-02-16,3.65,
Estonia,EST,2021-02-17,3.93,
Estonia,EST,2021-02-18,4.33,
Estonia,EST,2021-02-19,4.61,
Estonia,EST,2021-02-20,4.66,
Estonia,EST,2021-02-21,4.7,
Estonia,EST,2021-02-22,4.85,
Estonia,EST,2021-02-23,5.14,
Estonia,EST,2021-02-24,5.16,
Estonia,EST,2021-02-25,5.44,
Estonia,EST,2021-02-26,5.84,
Estonia,EST,2021-02-27,5.91,
Estonia,EST,2021-02-28,5.93,
Estonia,EST,2021-03-01,6.11,
Estonia,EST,2021-03-02,6.33,
Estonia,EST,2021-03-03,6.55,
Estonia,EST,2021-03-04,6.94,
Estonia,EST,2021-03-05,7.36,
Estonia,EST,2021-03-06,7.63,
Estonia,EST,2021-03-07,7.71,
Estonia,EST,2021-03-08,7.96,
Estonia,EST,2021-03-09,8.27,
Estonia,EST,2021-03-10,8.57,
Estonia,EST,2021-03-11,9.19,
Estonia,EST,2021-03-12,9.62,
Estonia,EST,2021-03-13,10.03,
Estonia,EST,2021-03-14,10.42,
Estonia,EST,2021-03-15,10.68,
Estonia,EST,2021-03-16,10.96,
Estonia,EST,2021-03-17,11.35,
Estonia,EST,2021-03-18,11.85,
Estonia,EST,2021-03-19,12.33,
Estonia,EST,2021-03-20,12.5,
Estonia,EST,2021-03-21,12.6,
Estonia,EST,2021-03-22,12.75,
Estonia,EST,2021-03-23,12.96,
Estonia,EST,2021-03-24,13.35,
Estonia,EST,2021-03-25,13.99,
Estonia,EST,2021-03-26,14.43,
Estonia,EST,2021-03-27,14.59,
Estonia,EST,2021-03-28,14.63,
Estonia,EST,2021-03-29,14.77,
Estonia,EST,2021-03-30,14.97,
Estonia,EST,2021-03-31,15.3,
Estonia,EST,2021-04-01,15.91,
Estonia,EST,2021-04-02,16.17,
Estonia,EST,2021-04-03,16.76,
Estonia,EST,2021-04-04,17.06,
Estonia,EST,2021-04-05,17.25,
Estonia,EST,2021-04-06,17.44,
Estonia,EST,2021-04-07,17.81,
Estonia,EST,2021-04-08,18.69,
Estonia,EST,2021-04-09,19.41,
Estonia,EST,2021-04-10,19.5,
Estonia,EST,2021-04-11,19.52,
Estonia,EST,2021-04-12,19.63,
Estonia,EST,2021-04-13,19.8,
Estonia,EST,2021-04-14,20.21,
Estonia,EST,2021-04-15,20.91,
Estonia,EST,2021-04-16,21.53,
Estonia,EST,2021-04-17,21.63,
Estonia,EST,2021-04-18,21.7,
Estonia,EST,2021-04-19,21.8,
Estonia,EST,2021-04-20,21.94,
Estonia,EST,2021-04-21,22.26,
Estonia,EST,2021-04-22,22.88,
Estonia,EST,2021-04-23,23.31,
Estonia,EST,2021-04-24,23.38,
Estonia,EST,2021-04-25,23.47,
Estonia,EST,2021-04-26,23.58,
Estonia,EST,2021-04-27,23.84,
Estonia,EST,2021-04-28,24.34,
Estonia,EST,2021-04-29,24.96,
Estonia,EST,2021-04-30,25.39,
Estonia,EST,2021-05-01,25.46,
Estonia,EST,2021-05-02,25.57,
Estonia,EST,2021-05-03,25.75,
Estonia,EST,2021-05-04,26.12,
Estonia,EST,2021-05-05,26.67,
Estonia,EST,2021-05-06,27.32,
Estonia,EST,2021-05-07,27.79,
Estonia,EST,2021-05-08,28.02,
Estonia,EST,2021-05-09,28.11,
Estonia,EST,2021-05-10,28.28,
Estonia,EST,2021-05-11,28.56,
Estonia,EST,2021-05-12,29.01,
Estonia,EST,2021-05-13,29.45,
Estonia,EST,2021-05-14,29.91,
Estonia,EST,2021-05-15,30.15,
Estonia,EST,2021-05-16,30.22,
Estonia,EST,2021-05-17,30.66,
Estonia,EST,2021-05-18,31.1,
Estonia,EST,2021-05-19,31.5,
Estonia,EST,2021-05-20,31.9,
Estonia,EST,2021-05-21,32.4,
Estonia,EST,2021-05-22,32.71,
Estonia,EST,2021-05-23,32.96,
Estonia,EST,2021-05-24,33.29,
Estonia,EST,2021-05-25,33.66,
Estonia,EST,2021-05-26,34.1,
Estonia,EST,2021-05-27,34.53,
Estonia,EST,2021-05-28,34.89,
Estonia,EST,2021-05-29,35.18,
Estonia,EST,2021-05-30,35.44,
Estonia,EST,2021-05-31,35.62,
Estonia,EST,2021-06-01,36.05,
Estonia,EST,2021-06-02,36.48,
Estonia,EST,2021-06-03,36.94,
Estonia,EST,2021-06-04,37.32,
Estonia,EST,2021-06-05,37.58,
Estonia,EST,2021-06-06,37.71,
Estonia,EST,2021-06-07,37.93,
Estonia,EST,2021-06-08,38.25,
Estonia,EST,2021-06-09,38.58,
Estonia,EST,2021-06-10,38.9,
Estonia,EST,2021-06-11,39.16,
Estonia,EST,2021-06-12,39.33,
Estonia,EST,2021-06-13,39.45,
Estonia,EST,2021-06-14,39.69,
Estonia,EST,2021-06-15,39.95,
